-0.05829036	0.07453255	-0.0026754544	0.117798306	0.06044946	0.046569463	-0.3475072	0.083798975	-0.0026042473	0.2382527	-0.22354896	0.013413724	-0.042531196	0.17813921	-0.07196528	-0.006638632
-0.13161376	0.14201863	0.26928553	0.20047311	-0.14834721	-0.18277481	-0.19478579	0.4234349	-0.27090475	0.5126145	0.15457393	-0.38530996	-0.25066292	0.5438457	0.020916922	-0.016792621
-0.22410512	0.025624853	-0.044039898	0.21256465	0.026998647	0.31066844	-0.4742377	-0.02185279	0.12282207	0.055012856	0.25854918	0.31385002	-0.14914073	-0.15529412	-0.13063836	0.05397564
-0.03959774	-0.0659327	-0.09906803	0.070139386	0.021520697	0.12592305	-0.34489825	-0.14762585	0.13167118	0.094414584	-0.15943933	0.29117835	0.059409622	-0.07195665	-0.14394793	0.025218789
-0.024567189	-0.011657054	0.026647327	0.08469733	0.07238569	-0.14207467	0.018673673	-0.025839841	0.009975096	0.114171624	-0.4480557	0.102712914	0.14268364	0.025093352	-0.18219969	0.04647877
-0.5714131	-0.07000411	-0.18660869	0.04745919	0.062275577	0.71628165	-0.6694095	-0.39626724	0.23915702	-0.21926026	0.6923469	0.63541305	-0.47466055	-0.60405076	-0.14129469	-0.027462885
0.10913791	-0.044956505	-0.01633273	0.055832118	0.007246486	0.08037759	-0.3361355	0.14349703	0.009839502	0.22579513	-0.09651953	-0.13814853	-0.011546953	0.28287366	-0.07472439	-0.02794879
-0.09933323	0.11535318	0.06293712	0.048438694	0.036048222	0.0060118465	-0.19171424	-0.009247252	-0.021685109	0.20932569	-0.10544488	-0.02902139	-0.06931846	0.09690214	-0.056089543	-0.039782383
-0.45395094	-0.023633212	-0.21641819	-0.13261464	0.33492225	0.56997555	-0.3471687	-0.5535989	0.2805425	-0.3549469	-0.36379433	0.66710377	0.14933318	-0.72977656	-0.2170349	-0.08567791
-0.18833223	0.08430365	0.09354485	0.028505687	0.028552828	0.21811348	-0.41076824	0.034296524	-0.08285306	0.13382615	0.21312633	0.16952628	-0.19765566	-0.049501806	0.026968377	0.0019480062
-0.19922736	0.29159844	0.29038084	-0.34936047	0.31756887	0.18188754	-0.19892	-0.09890076	-0.34071648	0.4059163	0.10972265	-0.20244598	-0.24120222	0.30095443	0.29493412	-0.34990433
-0.27214983	0.2715036	0.1298774	-0.15657637	0.36176127	-0.3255618	0.44348022	-0.2703179	-0.15928686	0.24662378	-0.4895907	-0.17404866	0.007901475	-0.20225607	0.008692198	-0.15483694
0.12134875	-0.15650034	-0.22812305	-0.007316512	0.13841617	-0.25766486	0.27395117	-0.31513953	0.20059872	-0.10658736	-0.7169868	0.30539745	0.48427606	-0.2943347	-0.23163305	0.1259458
0.19037008	-0.13102834	-0.097414106	0.20614424	-0.22251122	-0.086691044	-0.31580946	0.3692515	0.14372888	0.2068505	-0.056614738	-0.14552276	0.08878207	0.4300267	-0.13397571	0.09801635
0.16944431	-0.12968351	0.010920529	0.34738556	-0.23543629	-0.44024462	0.10099538	0.49098843	0.032447424	0.088190064	-0.15618886	-0.34905395	0.045279633	0.5053935	-0.23780559	0.2879411
-0.14283377	0.18764545	0.1874348	0.31664646	-0.15228106	-0.5416672	0.16984116	0.4696258	-0.27190024	0.4172916	-0.029817205	-0.54350275	-0.116699554	0.5040847	-0.07666036	0.15553041
0.09664266	-0.10133602	0.031506512	0.2946362	-0.23002978	-0.43872878	0.2212092	0.34742758	-0.00014145447	0.066299856	-0.26320353	-0.39021268	0.06236094	0.3208507	-0.19503662	0.2259944
0.15990058	-0.20405446	-0.16432558	0.25096697	-0.26339957	-0.018343458	-0.37510982	0.2801272	0.16293198	0.0167796	0.023525147	0.03496195	0.10312482	0.29867026	-0.18241054	0.20116994
-0.22184262	-0.14110155	-0.08245374	0.17959855	-0.35852242	0.9552974	-0.9484545	0.17290148	0.18410857	-0.17930837	1.2963444	0.6239259	-0.4804149	-0.10558005	0.012703361	0.0134906
0.011017888	0.026998412	-0.034402616	-0.23769681	0.25949913	0.09104728	0.064452276	-0.3278913	-0.010910079	0.11040252	-0.49834296	0.24532337	0.22721031	-0.12813063	0.054587614	-0.20961608
-0.040229503	0.0737674	0.1688582	-0.37495056	0.3119933	0.21470705	-0.076500125	-0.4054312	-0.14203718	0.23911905	-0.35809466	0.27871498	0.00078990724	-0.115581006	0.19467793	-0.3365292
-0.26511806	0.055088818	-0.0065070093	0.26007816	-0.08319999	0.18101145	-0.51317334	0.11815483	0.069623575	-0.06696638	0.4908843	0.042222284	-0.24654225	-0.12992086	-0.158304	0.11143343
-0.26881883	0.2703645	0.14895922	0.18180402	0.053153235	-0.41847247	0.36210713	0.2055374	-0.20702012	0.24021246	0.042574786	-0.3917372	-0.11946212	0.27419052	0.035264976	-0.023700085
-0.3282424	0.24246758	0.28051737	0.0077002826	0.00037568843	0.34630084	-0.605853	0.2528741	-0.33480754	0.37483913	0.6366703	-0.092193596	-0.48818377	0.33860368	0.2526358	-0.1741033
-0.15330043	0.027151205	0.10572647	0.16120727	-0.15840457	0.16839215	-0.44972882	0.26229653	-0.011453612	0.072511114	0.4594149	0.04978808	-0.3358567	0.14918157	0.012013133	0.004733561
-0.3208207	0.13128918	0.043650765	-0.25889894	0.37793332	0.05363904	0.18779396	-0.47011274	-0.023328712	0.053272247	-0.48763615	0.22607006	0.07902946	-0.49672467	-6.843828e-05	-0.20023969
0.021567307	-0.11925005	-0.16858691	-0.029348427	0.11110859	0.060945038	0.02380984	-0.2205792	0.23564298	-0.1359124	-0.49921915	0.22586156	0.26304787	-0.291434	-0.20411171	0.05524629
-0.54118025	0.62494266	0.5826135	0.57733285	-0.16664326	-0.8736582	0.85319555	0.6859983	-0.68847394	0.6955975	0.48357093	-0.7536026	-0.6005533	0.6477039	0.07873232	0.12926182
-0.14721054	0.12888213	0.17765497	0.02932038	-0.022282397	0.028603291	-0.20472835	0.14935045	-0.20145121	0.3095752	0.25235638	-0.04982378	-0.24955885	0.2836617	0.070634045	-0.08092796
-0.12365918	0.038485173	0.09576396	0.08583975	-0.07612691	0.095541805	-0.3111629	0.12657388	-0.033221878	0.16877337	0.23594733	-0.00431625	-0.23032449	0.19405396	0.027529301	-0.02389194
-0.100733116	0.026918517	-0.034750868	-0.058730483	0.2523378	-0.299254	0.36318496	-0.31044778	0.06685777	0.05666078	-0.69632334	0.09992306	0.23931092	-0.3367744	-0.133635	-0.06668879
-0.40335026	0.4246706	0.40896532	0.1286705	0.073459394	-0.5159516	1.0091461	0.11478359	-0.532174	0.45855844	-0.092618644	-0.68552727	-0.25580987	-0.021759566	-0.08400141	0.05527148
0.107406996	-0.08876513	-0.18160947	-0.30858487	0.37975088	-0.07450725	0.79700446	-0.44226426	0.16215223	-0.01461022	-1.0166184	0.22701086	0.65046954	-0.28798097	0.05412072	-0.19985138
0.077056825	-0.094941296	-0.13907824	0.05227065	0.072573446	-0.2369686	0.27851933	-0.15308413	0.12984546	-0.06702534	-0.52190095	0.08980604	0.29302892	-0.233646	-0.18557762	0.15001036
0.15414333	0.09549155	0.12461109	-0.053906497	0.044026386	-0.34152296	0.35559037	0.06899959	-0.10364301	0.389085	-0.4722384	-0.30440545	0.12153194	0.4710498	0.030231256	-0.09402182
-0.2106402	0.10090108	-0.031107362	-0.3337314	0.39154685	0.4464379	-0.17567924	-0.46554494	0.049707208	-0.037840065	-0.39194575	0.54570943	0.063523695	-0.5197004	0.07191977	-0.23975702
-0.13300283	0.06408783	-0.007844612	0.10460131	-0.02021849	0.2905895	-0.4116133	0.09053558	-0.00067731313	-0.008121875	0.38439813	0.17774136	-0.2163701	-0.041965436	-0.0035790147	0.03420433
-0.10265498	-0.37299362	-0.35467982	0.3812803	-0.44208184	0.75539416	-0.7005426	0.00034071237	0.4811539	-0.45403284	0.8388801	0.6586014	-0.083313785	-0.5832674	-0.33635446	0.2541244
-0.012225285	0.1195512	0.21831973	-0.038529154	-0.005409284	-0.09711848	-0.12862733	0.17558146	-0.15501703	0.2902088	0.045478016	-0.14597706	-0.1616221	0.4552746	0.14106138	-0.09794585
0.020359997	-0.11924006	-0.08352052	0.12990451	-0.042797342	-0.21743505	0.04116958	-0.03744491	0.13848972	0.053612106	-0.29792342	0.033919867	0.18840924	0.0033764255	-0.1803379	0.11288446
0.069879904	0.13136894	0.2084042	-0.13236412	0.053718135	0.16782808	-0.28663442	0.10990302	-0.18934599	0.3215136	-0.025817052	-0.13848269	-0.119228415	0.3763566	0.18600175	-0.22123481
0.33660313	-0.1933446	-0.1702133	0.16357653	-0.17656806	-0.092664935	-0.11942899	0.09424607	0.22831959	-0.08017104	-0.3085491	0.10093509	0.19868223	0.23819971	-0.19164832	0.130789
-0.24216814	0.0610879	-0.01865779	0.4385661	-0.23235698	-0.21006991	-0.08580221	0.30431113	0.012235385	0.009743062	0.20429876	-0.10111417	-0.10926373	-0.05222086	-0.40811178	0.43770525
0.05175098	0.058249883	0.09534628	0.039513025	0.017374411	-0.19946553	0.014391445	0.024152566	-0.04134163	0.15727486	-0.24090539	-0.03614047	0.094600715	0.18107116	-0.028265208	0.03278114
0.286061	-0.29956904	-0.3553801	0.4884011	-0.31312686	-0.48170233	0.07863298	0.34889475	0.33968398	-0.24913052	-0.44333455	-0.09998756	0.35178223	0.14121324	-0.5089568	0.53512985
-0.16584335	0.04523441	-0.040682096	0.19556867	0.024795547	-0.20208094	-0.11787563	0.15411681	-0.020636769	0.055594806	-0.037144154	-0.18284975	-0.07095875	-0.11751696	-0.14343736	0.16785736
0.18324791	-0.23023401	-0.19345903	0.6292789	-0.4532695	-0.39865327	-0.07358867	0.59064883	0.20690742	-0.02113414	-0.02767174	-0.21520472	0.076451674	0.494714	-0.4392135	0.5094433
0.124599084	-0.07952045	-0.17377919	-0.07510771	0.1738594	-0.081330486	0.13377288	-0.2973819	0.16106264	-0.071873866	-0.62098145	0.2686122	0.26386526	-0.1992734	-0.14718516	-0.03557167
-0.38147956	0.2884113	0.3553067	-0.34432653	0.31823665	0.5759003	-0.5878634	-0.37445906	-0.31603423	0.4126276	0.2864328	0.42963693	-0.47924623	-0.19383004	0.3816998	-0.4482087
-0.00055489904	0.02804798	-0.027146695	-0.49293458	0.45147678	0.54489714	-0.27277535	-0.50103277	0.03490398	0.07230854	-0.32158774	0.48784518	0.14906053	-0.22088112	0.14434372	-0.46549407
-0.6349784	0.5739957	0.49525544	-0.82845736	0.7844733	0.8856504	-0.6875409	-0.82572854	-0.5359092	0.4923326	0.36601588	0.67208797	-0.5570393	-0.42934984	0.6778105	-0.8605675
